source_airport,destination_airport,distance_km,operating_airlines,min_stops,equipment_types
CNF,UDI,454.02,AD;G3,0,738;73G;E95
CNF,VCP,498.78,AD;G3,0,738;E90;E95
CNF,VDC,623.9,AD,0,AT7
CNF,VIX,391.62,AD;G3,0,738;73G;E90;E95
CNJ,BNE,1481.37,NZ;SQ;VA,0,E90
CNJ,ISA,105.6,QF,0,DH4
CNJ,TSV,672.99,QF,0,DH4
CNM,ABQ,370.68,LW,0,CNC
CNP,OBY,37.83,GL,0,NDE
CNS,ABM,749.62,Q6,0,DH1
CNS,ADL,2132.34,JQ,0,320
CNS,AKL,3619.48,NZ;US;VA,0,320
CNS,ASP,1454.67,QF,0,717
CNS,AUU,584.55,Q6,0,DH1
CNS,AYQ,1787.97,QF,0,717
CNS,BNE,1391.12,AA;AY;BA;CX;JL;JQ;QF;TT;VA,0,320;333;737;73H;73W;E90
CNS,CUQ,448.28,Q6,0,DH1
CNS,DRW,1675.26,JQ;QF,0,320;717
CNS,EDR,495.47,Q6,0,DH1
CNS,GOV,1089.84,EK;QF,0,717
CNS,GTE,1047.36,BF,0,BE1
CNS,GUM,3378.54,UA,0,738
CNS,HID,794.08,QF,0,DH3;DH4
CNS,HKG,5568.02,AY;BA;CX,0,333
CNS,HTI,512.36,QF,0,DH3
CNS,IRG,526.35,Q6,0,DH1
CNS,ISA,781.92,Q6,0,DH1
CNS,KIX,5813.14,JL;JQ;QF,0,332
CNS,KWM,455.02,Q6,0,DH1
CNS,MEL,2313.19,JQ;QF;TT;VA,0,320;321;332;73H
CNS,NRT,5881.72,JL;JQ;QF,0,332
CNS,NTN,505.3,Q6,0,DH1
CNS,OOL,1484.32,JQ,0,320
CNS,PER,3431.92,JQ,0,320
CNS,POM,842.6,PX;QF,0,DH4
CNS,RAB,1570.95,PX,0,DH4
CNS,SYD,1972.68,JQ;QF;TT;VA,0,320;321;73H;763;E90
CNS,TSV,283.99,QF,0,DH3;DH4
CNS,WEI,623.16,Q6;QF,0,DH1;DH3;DH4
CNX,BKK,596.71,AF;BA;CX;EY;KL;LH;MH;PG;QF;QR;TG,0,319;320;32S;333;734;747;773;777;AB6
CNX,CAN,1572.84,CZ,0,73G
CNX,CKG,1444.39,SC,0,738
CNX,DMK,567.55,DD;FD,0,320;738
CNX,HDY,1324.9,FD,0,320
CNX,HGH,2511.85,FD,0,320
CNX,HGN,119.55,K8,0,CNC
CNX,HKG,1605.13,CX;FD;KA;UO,0,320
CNX,HKT,1186.68,FD;TG,0,320
CNX,ICN,3382.29,8B;KE;LJ,0,738;763;772
CNX,KBV,1186.19,FD,0,320
CNX,KMG,814.47,MU,0,737
CNX,KUL,1806.4,AK,0,320
CNX,LPQ,358.35,QV,0,AT7
CNX,MFM,1569.05,FD,0,320
CNX,NNT,191.69,K8,0,CNC
CNX,PEK,2908.24,CA,0,738
CNX,PHS,260.94,K8,0,CNC
CNX,PVG,2673.97,9C;HO;MU,0,320
CNX,PYY,87.06,K8,0,CNC
CNX,RGN,363.92,W9,0,AT7
CNX,SIN,2012.82,MI;PG;SQ;TR,0,320
CNX,TPE,2398.47,GE,0,321
CNX,USM,1031.92,PG,0,319
CNX,UTH,432.5,DD,0,738
CNX,WUH,2034.17,CA,0,320
CNY,SLC,295.3,DL,0,EM2
COD,DEN,629.72,UA,0,CRJ
COD,SLC,480.07,DL,0,CRJ
COK,AGX,468.04,AI,0,ATR
COK,AUH,2795.14,9W;AZ;EY;IX,0,320;738;73H
COK,BAH,3246.99,GF,0,321
COK,BLR,367.26,6E;9W;AI;S2;SG,0,320;737;AT7;ATR
COK,BOM,1063.81,6E;9W;AI;G8;IX;S2;SG,0,319;320;737;738;73H
COK,CCJ,119.89,AI;IX,0,738;744
COK,CMB,505.61,MJ;UL,0,320;321
COK,DEL,2048.9,6E;AI,0,320;321
COK,DMM,3330.84,9W;SV,0,333;73H
COK,DOH,3108.3,9W;QR,0,333;346;73H
COK,DXB,2782.58,6E;EK;IX;SG,0,320;332;737;738;772;773
COK,HYD,817.06,6E;SG,0,320;737;DH8
COK,KUL,2912.85,AK;MH;OD,0,320;738;739
COK,KWI,3636.52,KU,0,AB6
COK,MAA,517.66,6E;9W;AI;S2;SG,0,319;320;737;73H;AT7;DH8
COK,MCT,2434.33,9W;IX;WY,0,738;73H
COK,MLE,734.56,SG,0,DH8
COK,PNQ,974.69,SG,0,737
COK,RUH,3540.29,SV,0,333
COK,SHJ,2774.43,9W;AI;G9;IX,0,320;738;73H
COK,SIN,3202.47,MI;SQ;TR,0,319;320;738
COK,TRV,194.19,6E;AI;IX,0,320;321;738
COO,ABJ,708.65,AC;DN;ET;HF;L6;LH;SN;UA,0,320;332;73G;73W;752;E70
COO,ABV,613.02,ET,0,DH8
COO,ACC,294.26,HF,0,319;E70
COO,ADD,4021.9,ET,0,73W;752
COO,BKO,1324.81,DH;DN;L6,0,320;73G;AT7
COO,BSG,960.28,C8,0,146
COO,BZV,1852.73,L6;LC;Q8,0,732;737;73G
COO,CDG,4743.11,AF,0,343
COO,DKR,2361.79,DN;W3,0,320;73G;CR9
COO,DLA,853.27,DN;LC;QC;W3,0,320;737;CR9
COO,LBV,1018.92,DH;DN;Q8,0,320;732;733;AT7
COO,LFW,126.69,2J;ET;HF,0,DH8;E70;M87
COO,LOS,106.36,AT;W3,0,738;73G;CR9
COO,NBO,3928.18,KQ,0,738
COO,NIM,792.49,ET,0,DH8
COO,OUA,791.91,2J,0,M87
COO,PNR,1629.8,L6;LC;Q8;SA,0,320;732;737;73G
COO,SSG,757.84,C8,0,146
COQ,HLD,398.36,MR,0,F50
COQ,NZH,252.73,MR,0,F50
COQ,ULN,586.99,EF;MR,0,DH4;F50
COR,AEP,649.13,AR;LA,0,320;737
COR,BRC,1256.97,AR,0,737
COR,EZE,656.06,AR,0,737
COR,GRU,1954.94,G3,0,738
COR,JUJ,775.61,AR,0,E90
COR,LIM,2521.73,LA,0,320
COR,MDZ,463.33,8R;AR,0,737;SF3
COR,PTY,4773.67,CM,0,738
COR,ROS,367.12,8R,0,SF3
COR,SCL,659.14,LA,0,320
COR,SLA,729.99,AR,0,E90
COS,ATL,1902.54,DL;KL,0,738
COS,DEN,117.44,UA,0,CR7;CRJ;DH4;ERJ
COS,DFW,952.57,AA;US,0,M80;M83
COS,IAD,2349.72,UA,0,CR7
COS,IAH,1302.16,UA,0,CRJ;ERJ
COS,LAS,970.49,G4,0,M80
COS,LAX,1339.22,UA,0,CR7;CRJ
COS,ORD,1462.91,UA,0,CR7;CRJ;ERJ
COS,SEA,1715.8,AS,0,CR7
COS,SFO,1547.35,UA,0,CRJ
COS,SLC,659.37,DL,0,CRJ
COU,DFW,788.42,AA;US,0,ER4;ERD
COU,ORD,506.83,AA;US,0,ER4;ERD
CPC,AEP,1279.56,AR,0,E90
CPD,ADL,748.31,ZL,0,SF3
CPE,MEX,898.66,4O;AM,0,E70;EMJ;SU9
CPH,AAL,238.28,DY;SK,0,319;320;321;73H;AT7;CR2;CR9
CPH,AAR,147.74,SK,0,320;AT7;CR2
CPH,ABZ,928.63,SK,0,CR2;CR9
CPH,ADB,2208.64,XQ,0,738
CPH,AES,856.73,SK,0,CR2;CR9
CPH,AGP,2471.54,DY;IB;SK;VY,0,320;321;73H
CPH,ALC,2164.54,DY;IB;VY,0,320;73H
CPH,AMS,633.38,AC;AZ;DY;KL;MU;SK,0,319;320;321;737;73H;CR9;EMJ;F70
CPH,ARN,546.75,DY;ET;SK,0,319;320;321;717;736;73G;73H;73W
CPH,ATH,2139.45,DY;SK,0,321;73H
CPH,AYT,2489.08,PC,0,738
CPH,BCN,1768.57,DY;IB;SK;VY,0,320;321;73H
CPH,BEG,1316.66,JU,0,319
CPH,BGO,679.5,DY;SK,0,319;320;321;717;736;738;73G;73H;73W;CR9
CPH,BHX,1001.99,SK,0,319;320;CR9
CPH,BIQ,1688.09,SK,0,CR9
CPH,BKK,8636.96,SK;TG,0,773
CPH,BLL,220.09,SK,0,AT7
CPH,BLQ,1236.11,SK,0,319;CR9
CPH,BOJ,1801.84,DY,0,73H
CPH,BRE,380.18,SK,0,AT7;CR2
CPH,BRS,1117.52,U2,0,319
CPH,BRU,754.38,HU;SK;SN;TF,0,319;320;321;AR1;CR9
CPH,BSL,959.67,U2,0,319;320
CPH,BUD,1017.65,DY;SK,0,320;73H
CPH,CAI,3197.28,MS;SK,0,738
CPH,CDG,1003.7,AF;AZ;SK;U2,0,318;319;320;321
CPH,CHQ,2398.61,DY,0,73H
CPH,CMN,2925.68,AT,0,738;73G
CPH,CTA,2026.4,DY,0,73H
CPH,DOH,4609.67,QR,0,788
CPH,DUB,1241.55,DY;EI;SK,0,320;321;73H
CPH,DUS,618.99,AB;AY;LH;SK,0,319;320;738;CR2;CR9;DH4
CPH,DXB,4818.38,EK;QF,0,77W
CPH,EDI,1000.64,DY;U2,0,319;73H
CPH,EIN,667.44,HV,0,73W
CPH,EWR,6206.82,SK,0,333;343
CPH,FAE,1344.07,RC,0,319
CPH,FAO,2584.22,DY,0,73H
CPH,FCO,1536.75,AZ;DY;SK;U2,0,319;321;32S;73H
CPH,FLL,7811.78,DY,0,788
CPH,FLR,1317.04,IB;VY,0,319;320
CPH,FRA,678.65,CA;ET;LH;SK,0,319;320;321;32A;733;CR9
CPH,GDN,395.27,SK,0,319;CR2;CR9
CPH,GOT,228.54,SK,0,319;320;321;CR9
CPH,GVA,1138.25,CA;LX;SK;U2,0,319;320;717;CR9
CPH,GZP,2610.79,SK,0,320
CPH,HAJ,400.97,SK,0,AT7;CR2
